clustera,wt.1mm.fpkm,wt.2mm.fpkm,tip.IM/SPM.ear.fpkm,mid.SM.ear.fpkm,base.FM.ear.fpkm,stg1.tassel.fpkm,stg2.tassel.fpkm,stg3.tassel.fpkm
13,1.1539,1.6572,3.7369,0.728,1.8198,1.2871,0.4746,0.5447
13,1.2227,0.3108,5.4731,0.2456,0.1308,0.8503,0.256,0.102
13,42.1864,43.6374,100.299,47.3969,43.3081,31.3002,19.3898,26.2689
13,13.8089,19.423,39.0664,24.9754,23.0869,23.6738,14.4389,13.0104
13,9.5517,10.4798,24.5077,12.0877,13.141,14.1414,7.4152,11.7469
13,2.3534,3.3515,5.7747,2.8526,2.5067,2.5783,1.8511,1.7011
13,19.1094,14.5385,58.5841,3.3657,3.0497,8.3067,19.4852,6.2138
13,0.0841,0.3421,1.8828,0.2788,0.1175,0.1379,0.1941,0.1813
13,5.6029,6.4055,13.0745,7.1126,7.7209,7.7756,7.6706,7.0036
13,38.3305,46.7315,105.409,30.5335,38.4357,39.7071,20.1119,19.6404
13,6.2109,7.1389,19.1532,8.6291,4.8145,9.0025,6.6455,4.0857
13,12.6544,25.688,36.7796,24.6779,25.437,30.1523,18.2037,21.2171
13,44.8509,69.1697,155.077,73.7369,77.3355,57.5877,34.9715,49.2365
13,1.2241,1.5409,5.1424,1.544,1.8668,1.9178,1.4746,1.4346
13,17.2676,23.0375,61.3207,27.2276,26.7635,30.025,21.7512,21.0392
13,48.3851,59.3486,127.343,44.4224,46.415,35.0209,20.4031,27.1754
13,77.9763,94.8757,275.093,68.7579,74.6305,83.8029,55.341,67.8237
13,25.0041,36.4094,97.6753,47.3045,48.6277,52.074,35.4573,37.42
13,12.6953,10.7753,19.347,9.8032,8.0759,12.4719,10.0585,13.1598
13,35.1006,65.4881,150.883,72.09,53.9972,102.558,61.6558,43.9208
13,170.3593,246.5977,363.274,245.905,214.467,244.619,174.349,118.421
13,137.8707,229.0623,522.606,267.293,259.962,246.416,204.987,197.247
13,30.1164,50.4283,83.8242,37.2982,37.4429,46.6761,28.4533,20.5156
13,22.4043,33.4686,68.5684,39.8174,39.4319,37.8561,25.6751,22.0902
13,60.492,88.3069,182.337,81.0536,74.4031,77.3896,40.3779,60.6351
13,39.4824,57.3563,140.627,61.8314,66.8863,39.8276,28.4968,37.6195
13,44.8102,47.1702,135.017,70.009,66.7458,85.0818,68.0551,57.9917
13,1.0308,3.5047,11.3481,3.1009,1.0162,2.7706,2.3702,2.3725
13,3.987,6.6218,14.8552,8.281,7.5675,6.868,4.8368,5.3841
13,144.198,248.0673,392.373,191.617,173.116,234.218,151.151,114.32
13,182.9127,272.6003,418.671,270.986,288.523,232.195,184.677,283.361
13,38.4202,79.0643,279.896,89.884,89.0635,89.9852,69.6929,60.9876
13,4.7667,7.076,12.2703,6.1079,6.5077,5.5395,4.0862,5.3455
13,1.1705,1.9152,3.8753,1.5558,1.7282,1.4404,1.1262,1.4322
13,60.0334,91.1146,129.165,63.1779,64.7878,74.2118,58.1043,45.8659
13,27.2389,30.7187,64.4705,22.6394,29.1358,24.1731,14.3909,19.4612
13,32.9848,48.8228,132.931,56.9137,54.9173,39.4964,29.8253,31.8293
13,104.404,202.45,407.244,273.445,227.983,220.831,169.445,123.673
13,19.6504,31.9805,124.035,30.2199,29.0957,29.6818,23.2025,23.1964
13,25.1934,30.4702,71.1342,29.0005,30.9232,19.0218,11.2495,16.6629
13,1.6767,3.3546,7.2282,2.6624,3.7674,2.9586,2.1571,2.3268
13,58.665,59.1721,331.652,89.8082,131.575,41.5797,32.9611,29.9928
13,7.2095,8.1754,19.8451,5.9372,8.7433,5.7875,3.1123,4.7995
13,1.0434,2.5571,7.9713,1.4179,1.5074,3.673,1.8903,1.3895
13,178.679,356.097,418.302,338.122,332.889,379.98,226.862,243.597
13,10.2928,8.3566,61.6395,9.1178,12.4477,5.9208,4.6072,4.0686
13,8.4661,8.0333,16.4593,8.6087,8.8488,10.3879,8.0787,9.3444
13,1.2886,2.4753,5.1444,2.6047,2.2196,2.4887,2.2361,2.3868
13,0.3133,0.677,1.7634,0.4504,0.658,0.3884,0.6086,0.1673
13,2.1966,2.839,11.6253,3.5108,3.8445,2.7081,1.7996,3.2549
13,2.4192,3.8342,16.0687,6.2552,7.0424,6.2261,3.014,3.5805
13,1.7368,0.2458,14.8712,4.6702,6.6653,1.7899,1.5073,5.9547
13,105.679,205.1523,319.481,170.843,184.354,227.333,137.241,134.662
13,178.1507,253.0527,444.418,209.198,174.53,284.696,225.798,192.935
13,11.2524,8.459,18.6196,9.1151,8.635,11.7033,5.6237,8.0342
13,30.3812,42.4794,55.6142,31.3989,31.5596,39.951,29.3427,30.5344
13,14.5532,18.8361,27.7016,19.1434,18.5184,17.7894,12.728,13.54
13,0.5773,0.3804,14.8865,1.5294,3.3455,0.5829,0.967,0.939
13,7.6424,13.7384,40.8956,22.0883,19.5677,16.539,13.047,20.7532
13,7.747,12.5039,19.1301,10.1971,12.2825,14.4678,6.5234,6.7923
13,14.4879,25.0881,64.634,16.3908,14.924,37.4764,24.7346,15.1182
13,12.4696,21.4714,35.0185,17.8505,17.1589,13.7482,11.1918,12.5846
13,17.5334,16.8612,40.3163,16.3626,20.4001,13.0816,12.7415,12.1387
13,9.8045,10.4742,47.5567,9.7814,13.5207,5.3501,4.7807,6.3334
13,18.2346,24.4389,101.173,26.3678,40.3141,22.8743,17.0047,13.7205
13,55.6238,76.0555,233.518,104.485,96.9583,79.9724,53.4725,60.3467
13,42.3899,59.1794,195.023,59.8623,64.064,45.714,28.2632,29.3836
13,32.5117,48.3919,71.1052,42.7256,47.7467,44.9204,30.1344,32.5179
13,4.2488,6.0239,8.6978,5.2439,6.0956,5.8131,6.3288,2.194
13,0.4368,0.7571,2.8901,0.9732,0.7668,0.6928,1.6957,0.7845
13,0.7394,2.5078,3.6556,0.9121,1.8523,1.5681,1.0522,0.8374
13,1.6454,1.8802,4.3431,1.7145,1.3787,1.0304,0.7581,1.1341
13,2.939,5.4842,11.3236,5.0403,5.647,6.2413,2.8557,3.5854
13,0.3868,0.1765,1.1981,0.2701,0.561,0.5228,0.414,0.3009
13,5.6055,5.4336,10.1279,4.8777,5.765,4.2473,4.1455,4.5198
13,17.149,14.4977,23.7082,13.9133,16.1113,20.6762,12.8762,15.011
13,1.8063,1.1854,2.6325,1.5433,1.4077,1.1753,1.0033,2.1901
13,16.4742,16.4126,28.9591,16.8704,19.5607,20.5253,16.367,12.4962
13,53.173,86.1382,118.893,69.4625,67.2909,81.8756,63.3524,80.0381
13,6.6699,12.5762,35.9025,18.3195,19.2697,12.8074,10.9503,13.7897
13,58.3314,85.9863,161.428,55.9595,52.1998,54.3132,41.8148,51.4879
13,14.0634,19.3755,78.6985,15.8059,25.3999,7.7451,15.3314,5.8977
13,10.0186,17.5721,38.387,8.5803,7.1729,16.8121,10.969,12.8904
13,24.2319,39.9664,128.223,31.9838,33.3544,26.5629,16.4666,19.9662
13,28.7458,25.5057,52.0134,33.7922,37.5575,31.5912,25.8881,43.5062
13,7.4104,8.3736,23.5852,9.0651,7.9755,10.4347,8.431,9.365
13,85.8684,134.8947,252.708,114.631,101.124,164.694,115.1,117.503
13,9.6657,8.943,102.786,13.6967,19.4834,2.4688,2.7209,3.5504
13,12.7758,16.1074,22.4792,15.688,15.3072,16.9473,13.0425,15.8599
13,283.151,411.537,586.535,355.761,307.904,397.699,254.027,169.72
13,27.8992,27.3858,80.496,37.5607,38.0558,35.7583,26.9467,47.3401
13,0.343,0.302,1.3539,0.5838,0.8254,0.4437,0.3361,1.0091
13,26.1699,15.8906,33.3172,17.2017,18.5327,22.624,19.2576,20.8826
13,25.5146,36.8169,52.4158,25.481,27.5989,30.8327,19.6045,22.085
13,19.5293,24.9245,62.2933,29.4614,29.0658,19.6694,12.8529,15.3092
13,24.1322,34.3001,66.4682,38.8626,43.6651,36.6216,27.725,29.2429
13,32.8835,33.9793,98.0452,54.734,49.6513,53.5032,31.8411,46.1148
13,2.9086,3.8198,13.3363,4.3216,4.2981,1.8327,3.1752,3.947
13,416.5013,564.9267,906.976,566.55,511.568,479.71,307.498,312.645
13,6.6435,9.6879,21.9253,9.8595,8.8529,8.7555,4.761,5.6814
13,0.9478,0.5527,11.3969,0.6776,0.1645,2.4762,2.8611,1.4962
13,78.0485,101.0694,239.512,118.342,99.5361,109.677,86.4149,72.0307
13,4.1308,5.3368,8.1617,4.8694,4.6053,4.7276,4.1682,5.8671
13,251.3513,252.898,654.509,256.325,265.845,210.619,164.58,227.681
13,27.8421,31.4393,71.048,23.4184,26.8491,25.7695,18.3021,20.7192
13,12.2212,17.6024,32.2266,10.9315,11.2704,14.7002,14.7825,21.0973
13,0.8817,1.0274,6.828,0.4585,0.5595,0.9926,0.5728,0.9711
13,14.7862,27.3299,60.2602,36.5704,32.1591,35.0747,24.4425,19.1066
13,5.0305,6.6449,12.2521,7.3516,7.2747,7.7681,4.44,6.2799
13,12.1291,12.5816,47.2529,22.3578,18.566,16.1703,9.9783,10.8574
13,91.3914,112.8967,237.358,111.44,99.4602,105.874,71.8081,72.2976
13,23.4214,28.4859,67.6603,21.531,21.3068,17.8786,11.5452,16.7896
13,27.5028,27.7419,44.0559,27.7389,28.4432,35.3784,21.9835,21.7121
13,13.0987,18.7504,46.0089,32.8483,29.8959,28.8503,25.9415,20.5709
13,11.6996,16.2215,34.735,18.9078,19.6738,15.3442,12.3142,15.7472
13,10.789,10.3171,24.1646,11.7028,11.4583,13.7008,6.0681,8.4032
13,0.2295,0.345,4.5134,0.7317,0.7644,0.6423,1.0514,1.8688
13,11.181,16.9297,38.1183,23.7638,23.5904,19.7874,14.1548,20.7377
13,2.5887,3.1004,7.1814,1.9346,2.098,2.309,1.6909,0.9432
13,13.2964,13.7794,43.3882,15.2409,19.431,12.8823,8.8775,10.7661
13,0.3304,0.1447,1.0196,0.0859,0.0479,0.4414,0.336,0.1798
13,0.7091,1.9608,3.8067,1.774,2.3124,2.0057,0.702,1.0647
13,0.3463,0.3891,1.9501,0.5741,0.4948,0.5507,0.6992,0.826
13,0.5363,2.0413,8.0756,2.9909,2.8365,1.4469,1.0476,0.6848
13,24.5662,29.4588,52.0789,22.5502,25.0885,23.8919,17.3716,18.1037
13,12.8548,13.6021,32.9389,15.7543,16.7908,17.3952,10.5174,20.8576
13,0.8203,0.4597,3.1309,0.4082,0.4832,1.6391,0.7434,0.2186
13,803.0913,1315.6433,2333.89,1619.05,1620.34,1319.83,1333.27,1122.02
13,124.9777,183.151,380.335,151.863,124.612,219.993,147.845,122.092
13,47.6925,48.5468,102.016,41.5056,44.7366,58.3778,40.5087,51.0926
13,21.7356,36.4038,82.3059,20.9036,22.8123,34.3056,22.511,25.9512
13,0.3921,0.7917,1.126,0.5739,0.6468,0.3701,0.4367,0.4147
13,1.5008,1.7316,3.0184,1.4752,1.4817,1.4654,1.9809,1.9876
13,41.1514,78.808,165.078,73.3963,53.5373,93.3651,74.4469,37.2894
13,10.3334,13.01,30.9987,14.9971,16.0318,11.182,8.5661,6.3448
13,0,0.1456,1.1695,0.3896,0.3529,0.1473,0.0814,0.1767
13,56.7669,91.9685,149.28,77.7535,85.434,86.2882,59.3844,74.4297
13,6.1455,9.2657,24.1102,9.2531,9.6948,11.6566,6.628,8.5216
13,52.7458,68.7133,181.54,51.0883,56.8865,43.4271,36.7014,39.7428
13,103.618,166.035,404.062,196.463,168.224,127.569,90.3562,89.2222
13,0.8422,0.9406,6.7987,0.358,0.2405,1.0222,1.1374,1.7074
13,0.5314,0.9183,2.9991,1.3191,1.2897,0.8953,0.1689,0.7523
13,21.7764,25.0984,47.3998,12.2501,13.9466,22.9573,12.6123,14.9968
13,14.72,22.3376,44.3044,22.4258,22.1373,16.9752,10.3145,15.9143
13,36.6159,51.1877,93.6142,43.3666,41.8571,55.7492,42.9797,46.4285
13,23.3806,33.7258,54.6403,26.6961,31.9831,23.4668,19.2601,17.6274
13,6.4432,13.2804,24.0488,14.2125,14.5305,13.4171,9.5388,13.6127
13,17.4199,16.1798,60.2764,30.032,24.8451,22.1483,25.554,28.7018
13,10.2304,13.2519,29.7022,16.1883,18.165,16.5803,13.2064,16.2617
13,8.2353,7.1011,17.9762,8.9231,8.8741,5.6675,5.175,6.1159
13,0.082,0.4688,4.2438,0.3773,0.534,0.4428,0,0.1016
13,139.9093,194.1833,624.566,263.382,234.47,251.141,104.972,98.4569
13,1.336,2.7269,3.4432,1.9882,3.1429,3.1193,1.7319,1.4348
13,14.295,21.0266,32.9852,24.3117,20.9392,27.8155,20.2772,17.9569
13,9.6957,12.0842,19.4863,8.1362,8.4254,8.7447,6.6155,10.0986
13,0.6051,1.0468,4.3027,1.0258,1.8795,0.435,0.7324,0.7203
13,41.6137,51.5626,130.698,58.8114,70.9926,59.5717,40.9474,43.2938
13,8.4888,14.6128,41.5105,22.3471,22.9605,18.6317,16.5614,18.9415
13,29.0003,37.6439,109.117,35.3732,39.169,19.7348,16.9408,23.4751
13,19.7742,24.4619,50.2366,18.5152,21.6065,26.4487,12.765,28.4815
13,10.9248,12.7629,23.8439,14.0594,11.8394,11.1913,9.981,18.3853
13,9.6378,9.5916,24.8975,10.1043,11.4956,6.6966,5.0287,5.734
13,15.4496,15.6631,56.0388,20.6318,26.6809,16.2665,11.3891,13.4709
13,45.1223,66.8881,113.2,65.9809,73.9446,65.5727,48.448,47.3979
13,95.8376,139.6233,338.17,83.8884,63.9926,151.461,118.818,103.979
13,0,0.2277,0.362,0.2033,0.1889,0.2226,0.1294,0.0389
13,47.6865,75.5577,293.828,96.2853,87.8703,125.424,101.713,75.4998
13,9.295,11.8101,18.128,12.236,11.7548,12.3465,9.8072,13.763
13,1.8735,2.4153,4.0315,1.2391,1.549,2.5751,1.1801,2.2446
13,42.7254,69.5126,181.716,95.4173,92.072,123.432,68.6339,76.9178
13,129.7537,187.5957,280.384,171.494,157.351,175.842,123.323,121.434
13,33.6095,37.8781,86.1247,18.6636,27.0042,18.2962,15.9108,14.9318
13,17.305,37.8049,56.1087,36.6478,33.4674,39.4209,32.0812,30.1764
13,517.6217,411.9357,1020.14,392.675,408.978,474.778,401.251,405.819
13,1202.3967,1279.5467,3289.42,2569.31,1818.34,1880.59,2149.2,1233.67
13,3.5315,6.6321,8.2747,4.0091,4.0837,4.2931,4.1188,5.6108
13,6.0412,8.2845,16.093,5.969,7.641,6.4281,3.8395,6.5668
13,0.5361,0.6646,8.3408,0.7332,0.1948,1.4077,2.3031,0.6636
13,24.3003,29.9392,49.0623,30.6808,28.1246,27.6057,19.0937,18.3965
13,64.7658,106.0667,416.1,147.054,155.343,106.174,69.4348,78.6058
13,5.5363,6.3495,30.3292,12.6329,12.244,6.7105,2.8796,7.8518
13,3.6048,3.4079,8.1976,4.434,3.9753,4.2075,2.9173,4.6701
13,4.1227,3.9283,11.7446,5.7198,4.7774,3.8499,1.8343,3.019
13,297.7547,374.6377,567.033,402.913,343.637,424.022,291.978,250.993
13,9.0177,9.724,15.748,8.4145,8.5692,7.5159,6.2962,6.4437
13,0.888,1.4374,18.6859,3.102,0.6242,5.1708,3.135,2.249
13,53.4264,89.8855,102.986,49.0775,79.5615,74.559,68.0309,65.6937
13,19.5103,28.6476,51.5053,31.895,27.4359,22.4182,15.6733,30.965
13,12.2209,22.9949,116.006,25.3899,22.8716,41.2244,34.8167,21.8699
13,222.2887,280.434,638.676,191.85,169.131,301.194,235.251,198.052
13,7.7037,13.2841,94.113,8.8487,12.129,5.0708,6.4875,2.531
13,22.3867,27.0641,46.9919,23.3919,27.5768,21.5088,16.7925,18.3265
13,88.7194,152.403,358.127,195.877,211.248,145.351,143.673,104.936
13,30.7501,29.2482,73.1864,17.4962,19.19,30.4375,15.3146,10.6978
13,2.4221,3.4007,7.8589,3.6183,4.0141,2.9288,1.559,2.3196
13,15.7298,19.1061,24.3824,17.8122,14.9915,23.1467,12.7188,17.3205
13,12.5339,11.0685,28.237,10.3453,12.0853,9.3314,6.98,8.5461
13,18.1699,16.9039,34.1525,15.1826,15.9976,21.4044,15.552,13.3903
13,77.0313,104.063,181.157,93.914,87.568,72.205,52.5173,62.2164
13,0,0,2.9939,1.3714,0.2201,0,0,0.0402
13,22.7809,33.5036,68.918,31.1882,31.5118,31.748,22.0886,21.5919
13,114.5943,157.6237,418.883,178.154,175.428,137.079,111.413,94.4457
13,41.9373,61.4064,136.628,64.9807,62.6577,61.9378,43.4085,24.6451
13,19.7855,31.3031,74.5692,32.5964,38.6583,23.3419,19.53,31.7506
13,4.7731,12.6242,23.5291,9.7737,8.5888,15.6919,9.9821,9.4696
13,4.6517,5.8013,8.0886,5.6138,5.8835,5.1674,5.9563,5.8553
13,1.9751,2.728,4.5994,2.0661,2.9814,2.8501,2.2898,1.3285
13,0.1509,0.4516,28.2292,10.3916,3.457,0.4583,10.0089,6.2239
13,41.0354,64.8506,86.2871,57.7836,58.3981,56.8465,31.8881,51.1664
13,1.1037,1.3682,17.5282,5.602,6.6861,1.6134,1.4954,2.3306
13,3.6834,5.7121,11.9012,4.1829,3.9989,6.0259,4.3404,3.1665
13,0,0.1,7.0206,1.1103,0.4949,0.7457,0.386,2.1787
13,53.8252,89.8116,180.711,92.6616,76.1383,107.014,66.8931,72.6689
13,10.5093,10.2871,40.9245,10.9828,14.3736,8.3929,6.1191,6.3523
13,18.9552,27.8074,57.8698,24.7291,28.2634,25.9071,16.2178,24.5624
13,2.0135,3.0367,6.9431,2.2585,1.8543,1.7833,1.2261,1.6805
13,6.7873,7.9616,15.2095,4.9387,6.2498,6.2913,4.7296,6.6944
13,13.3205,15.8541,40.0123,13.0276,15.73,13.3339,8.6089,23.6543
13,20.2574,28.9027,70.7211,33.7371,31.9663,29.9913,22.5426,25.2261
13,9.1156,8.6543,44.2581,12.7157,15.025,9.5103,4.846,5.5119
13,31.7101,32.0951,77.6603,31.0785,29.1264,25.7428,19.4291,15.593
13,1.2248,2.6769,7.5604,4.3766,3.2091,2.6096,2.5718,2.0664
13,6.3843,8.1459,95.3865,21.5128,27.5156,9.2029,7.6966,11.1191
13,27.0937,55.0773,131.031,72.2777,67.5912,70.3068,49.6174,46.3828
13,1.294,1.9211,5.8905,1.5793,2.3522,2.6046,1.8111,1.1461
13,0,0,7.9365,1.5925,0.5918,0.0518,0.0599,0.1924
13,107.6383,146.668,317.586,167.454,134.441,172.713,132.266,125.037
13,23.9177,27.7579,52.5697,30.2542,29.081,33.0699,22.9048,24.0674
13,19.9047,22.2541,35.5536,22.3795,23.3298,19.561,15.6237,18.5517
13,2.9446,3.8084,11.172,2.139,3.1737,2.9965,2.0735,1.6454
13,3.5888,3.2129,8.1689,5.1946,4.9511,5.5245,3.8372,5.3998
13,10.5268,15.8607,19.6845,11.4367,11.1299,14.6583,12.9676,12.2392
13,148.5663,153.2307,516.695,197.848,182.568,140.614,105.251,95.6068
13,39.4818,52.8772,67.6353,41.5375,42.2812,55.9606,37.2666,30.9788
13,104.72,147.7127,433.419,156.629,135.42,177.322,126.843,130.497
13,65.7614,95.9402,134.171,75.0297,62.9489,69.8231,67.1104,73.1379
13,118.118,226.4507,421.055,307.97,271.229,352.013,253.351,138.655
13,10.4247,15.3264,31.4553,11.9144,14.8813,11.0636,6.1988,7.8807
13,0.9233,1.7019,3.7613,1.6379,2.0464,2.4137,1.584,1.016
13,9.3639,14.7583,23.1649,15.2804,15.5662,15.6532,9.0227,10.5339
13,138.3303,190.0197,621.885,208.76,158.731,347.704,110.775,83.5559
13,126.106,206.8977,699.392,259.164,202.933,256.217,154.993,133.313
13,2.295,3.3112,11.7786,3.3861,4.4245,2.5399,1.6015,2.1324
13,0,0.3123,0.6906,0.4036,0,0.2115,0.137,0
13,1.0927,1.5147,6.4574,0.7913,1.5154,0.8901,1.3803,1.1513
13,102.8713,148.0173,242.954,109.256,111.844,110.467,88.0455,105.387
13,3.8541,5.0436,11.6821,4.8944,4.8742,6.1663,3.7545,5.522
13,0.8909,0.6033,10.6139,0.8237,0.7479,2.8168,1.5803,0.8962
13,0.4606,0.2194,12.2151,0.7605,1.1649,0.1777,0.5591,0.3944
13,161.9813,192.0117,646.479,233.96,251.1,169.497,121.518,76.3627
13,4.8369,6.9344,16.8105,6.5891,7.1249,7.2413,4.4793,7.0694
13,1.7595,2.8958,4.5775,1.4357,2.1492,1.4487,1.4836,2.541
13,11.0043,12.5886,19.1648,9.9071,11.0471,10.4352,7.0644,10.2198
13,0.0238,0.2671,1.4417,0.1639,0.1256,0.1194,0.094,0.1846
13,56.1757,77.057,222.307,91.7883,85.4243,48.0012,38.3704,55.8948
13,1.6852,0.827,2.9568,1.6349,1.4765,2.1119,1.1016,1.2165
13,32.0296,55.1494,127.206,43.8076,43.2441,55.812,39.5923,41.2246
13,4.6396,5.2362,7.7943,5.4563,5.6394,5.8743,3.3569,6.7265
13,260.1767,579.1603,844.8,514.845,481.943,478.859,354.972,420.788
13,2.6014,2.2733,5.4514,2.3357,1.7424,3.018,2.3247,2.5887
13,1.2418,0.5003,5.9915,2.2605,1.0028,0.5957,2.4791,0.7232
13,2.7485,3.0013,9.4627,8.2257,1.9703,3.1005,2.6465,5.8508
13,0.0291,0.3531,4.411,0.6561,0.7695,0.3338,0.3253,0.3825
13,1.9211,4.1573,5.8235,3.6907,3.8107,4.7574,3.216,3.1132
13,147.9507,226.2063,433.736,316.946,303.007,337.237,190.648,179.29
13,29.0322,37.0456,56.8824,36.1264,33.664,38.169,24.449,30.0569
13,54.3778,88.3417,175.506,84.4257,69.7861,126.402,83.4148,58.8164
13,61.8965,68.5281,138.693,63.0391,58.2041,64.4158,55.625,46.5209
13,29.161,37.2139,90.3793,26.2269,16.639,36.7117,32.2721,32.1354
13,2.6168,3.0542,15.8113,5.899,5.2447,3.1272,2.4189,2.9695
13,0.5286,0.5808,2.6257,0.6353,0.7366,0.5165,0.3556,0.4725
13,8.6849,9.3334,28.5736,10.7499,12.3624,5.4348,4.5056,4.6544
13,28.5981,34.9389,64.4325,27.738,29.2315,36.9525,30.0024,26.7121
13,30.2495,44.0788,86.3722,41.6009,36.9807,51.2902,33.1268,31.7098
13,0,0,6.5847,1.6184,1.0067,0.2374,0,0.1192
13,10.122,14.3608,30.8146,14.8612,13.3404,14.0778,9.7654,6.9965
13,3.1338,5.4516,23.7458,5.7904,8.4417,3.7764,3.1867,2.3992
13,15.6927,23.5535,51.076,17.7053,21.8715,36.2039,20.1652,20.3883
13,19.2265,16.8661,48.9471,14.0375,14.311,12.0319,16.6707,18.6327
13,28.695,38.5475,108.953,40.0813,36.5967,44.0558,21.5577,30.2187
13,4.9338,3.8549,12.0843,5.3637,3.9032,2.9953,2.6893,2.4795
13,8.7693,9.7722,21.4343,10.3083,10.5129,9.0755,7.4951,5.4194
13,0.6392,0.4982,2.8315,0.9392,0.5129,0.5634,0.9362,1.5417
13,1.9931,2.6407,6.9682,3.9685,4.1016,5.3333,2.9177,2.3447
13,10.3543,6.16,18.1427,6.6289,7.4205,5.1997,6.0164,6.6192
13,6.7178,7.1093,11.0017,6.8942,7.5802,7.0064,5.4062,7.9207
13,218.041,285.7527,742.576,387.424,404.494,319.48,213.396,247.283
13,2.7177,7.6387,11.4777,7.6244,7.4537,7.3638,4.2917,7.7144
13,2.4927,2.3017,20.5747,1.7415,1.5343,4.4601,2.4685,2.859
13,1.415,2.5377,4.6972,1.8767,1.635,2.5632,1.1387,1.273
13,18.5946,30.4253,36.6296,19.1931,19.7107,26.868,20.1987,21.3004
13,17.1864,17.2114,36.6388,23.5799,24.0208,18.1814,20.1871,23.0528
13,23.3178,43.4863,259.977,83.74,73.062,84.6714,71.99,67.2795
13,0.5347,0.4268,1.7196,0.2596,0.6724,0.5861,0.2591,0.2755
13,12.017,21.5328,40.7101,23.8447,23.5058,19.3036,17.5596,18.608
13,3.6371,8.9395,15.1955,9.7284,11.5271,10.5886,7.2239,6.3202
13,6.1955,7.7348,21.6459,9.0331,10.7097,7.1494,4.2915,6.5252
13,0.6191,0.7688,2.179,0.6993,0.5998,1.1503,0.6119,0.2927
13,33.0981,54.8706,125.652,61.8279,55.4164,59.9839,56.5197,33.1334
13,30.6942,40.4893,93.9852,49.4922,43.9456,29.7141,30.3912,37.8367
13,7.5482,8.2931,62.4853,14.983,15.2755,17.733,10.5268,15.0787
13,14.4498,15.1612,38.1521,13.394,13.2668,32.0412,11.9106,11.7179
13,2.0009,5.1439,21.7944,7.7884,10.3887,7.9527,7.9771,4.7652
13,189.1957,274.628,387.691,254.896,237.613,296.886,210.707,168.816
13,9.5234,10.6429,36.9662,5.9935,6.0431,5.8939,2.9129,2.6659
13,2.837,2.9813,11.8249,4.2613,4.8665,3.4095,2.4726,3.7038
13,6.8653,11.4262,50.3177,19.7329,21.9991,11.767,10.0016,7.4315
13,0.5198,0.6834,4.7596,0.2868,0.5563,0.4036,1.4993,0.9608
13,0,0.0404,5.8273,1.8624,0.8122,0.0911,0.5626,1.0153
13,0,0,2.4214,0.6555,0.5822,0.0687,0.4146,0.1884
13,5.0051,8.7496,21.6969,10.2109,8.5814,8.9684,6.3961,10.2659
13,336.3727,410.9297,731.261,297.426,238.804,408.792,270.701,191.353
13,76.517,59.9688,239.695,82.2715,85.9643,62.9916,78.1808,106.354
13,228.5313,379.8183,835.111,379.894,346.907,611.503,317.796,316.478
13,16.1268,21.222,39.1197,18.2362,16.2547,21.5102,14.052,13.5135
13,16.5547,30.8015,51.7177,47.8779,27.159,22.3082,33.2704,32.7999
13,72.4622,75.9288,136.762,63.3762,67.772,103.762,58.8198,65.9035
13,6.1881,9.9404,18.888,3.4636,3.5738,9.5774,8.3391,3.713
13,0,0,2.3052,0.4188,0.1826,0,0,0
13,2.0874,3.5191,5.5346,2.8265,3.0469,2.1086,1.879,2.6791
13,27.9432,22.2707,41.5229,30.1443,26.4647,26.5021,23.5335,26.2367
13,79.2653,123.0183,411.383,134.278,125.477,90.5518,90.0329,82.7845
13,18.1633,17.7877,78.7605,14.4732,13.8015,8.1733,7.7212,7.5656
13,122.2427,142.425,249.362,105.411,130.849,85.8823,68.4727,77.4008
13,4.8233,6.6395,13.1309,6.5997,6.1849,8.1222,5.5282,5.8926
13,2.0239,2.7757,6.4486,2.3107,3.2172,2.5938,1.5759,1.9619
13,19.2781,40.6162,129.616,64.6789,70.1508,64.1459,30.76,33.7164
13,65.8702,78.057,133.15,50.115,57.4299,91.2282,68.0792,75.9209
13,5.6502,7.8948,23.2099,6.5313,3.6161,7.2154,2.4618,3.6241
13,0.1252,0.5532,30.351,2.2921,0.6124,0.8519,2.2383,3.4056
13,39.4395,40.9095,133.695,49.2976,51.5687,21.8895,13.6682,27.529
13,0.1979,0.6175,1.6695,0.8467,0.4967,0.2783,0.2537,0.2489
13,1.1085,1.2221,2.0403,0.8853,0.7168,1.3713,0.6707,1.1663
13,311.9107,489.5137,934.846,453.18,409.844,421.4,278.043,333.065
13,50.1983,48.9031,117.724,76.6957,78.5768,76.561,70.0546,59.616
13,5.3512,5.2155,23.5095,7.3131,7.3743,7.1868,5.4268,4.881
13,14.2292,23.7066,43.7639,22.6652,24.1248,28.9259,22.1125,19.1234
13,142.228,224.498,353.088,245.387,191.129,236.445,156.994,158.539
13,0.375,0.1475,0.6725,0.2484,0.3323,0.2169,0.2014,0.2232
13,1.7378,5.6125,5.9839,3.7693,4.5615,4.2227,3.8067,2.3127
13,190.982,315.022,408.173,224.015,173.859,294.193,201.876,164.468
13,8.0018,12.341,22.014,11.5462,12.9437,11.7432,6.6969,9.6034
13,18.8087,32.6386,101.453,47.8355,42.1131,50.633,33.3329,43.223
13,5.9885,8.3176,18.3712,11.227,10.7863,11.1024,7.0676,6.9831
13,264.8313,493.9873,682.835,346.332,279.015,453.017,330.989,273.85
